target,onehotencoder__x0_ANA,onehotencoder__x0_ARI,onehotencoder__x0_ATL,onehotencoder__x0_BAL,onehotencoder__x0_BOS,onehotencoder__x0_CAL,onehotencoder__x0_CHC,onehotencoder__x0_CHW,onehotencoder__x0_CIN,onehotencoder__x0_CLE,onehotencoder__x0_COL,onehotencoder__x0_DET,onehotencoder__x0_FLA,onehotencoder__x0_HOU,onehotencoder__x0_KCA,onehotencoder__x0_KCR,onehotencoder__x0_LAA,onehotencoder__x0_LAD,onehotencoder__x0_MIA,onehotencoder__x0_MIL,onehotencoder__x0_MIN,onehotencoder__x0_MLN,onehotencoder__x0_MON,onehotencoder__x0_NYM,onehotencoder__x0_NYY,onehotencoder__x0_OAK,onehotencoder__x0_PHI,onehotencoder__x0_PIT,onehotencoder__x0_SDP,onehotencoder__x0_SEA,onehotencoder__x0_SEP,onehotencoder__x0_SFG,onehotencoder__x0_STL,onehotencoder__x0_TBD,onehotencoder__x0_TBR,onehotencoder__x0_TEX,onehotencoder__x0_TOR,onehotencoder__x0_WSA,onehotencoder__x0_WSN,onehotencoder__x1_AL,onehotencoder__x1_NL,Year,RA,W,OBP,SLG,BA,Playoffs,RankSeason,RankPlayoffs,G,OOBP,OSLG
755.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1973.0,752.0,88.0,0.339,0.381,0.261,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
675.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1973.0,565.0,95.0,0.323,0.371,0.263,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1973.0,731.0,74.0,0.325,0.388,0.253,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1973.0,692.0,81.0,0.342,0.393,0.27,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1973.0,702.0,79.0,0.34,0.364,0.251,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1973.0,588.0,82.0,0.315,0.338,0.246,1.0,4.0,2.0,161.0,0.332264285714286,0.419742857142857
641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1973.0,610.0,80.0,0.322,0.378,0.261,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1973.0,615.0,94.0,0.333,0.389,0.26,1.0,3.0,1.0,162.0,0.332264285714286,0.419742857142857
642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1973.0,717.0,71.0,0.31,0.371,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1973.0,693.0,80.0,0.315,0.405,0.261,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1973.0,770.0,60.0,0.296,0.351,0.244,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1973.0,702.0,88.0,0.335,0.407,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1973.0,603.0,81.0,0.325,0.357,0.259,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1973.0,844.0,57.0,0.318,0.361,0.255,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
643.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,699.0,82.0,0.312,0.385,0.257,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
742.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,530.0,101.0,0.347,0.398,0.261,1.0,1.0,2.0,158.0,0.332264285714286,0.419742857142857
691.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,667.0,85.0,0.322,0.397,0.252,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
511.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,576.0,76.0,0.29,0.329,0.231,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
637.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,648.0,83.0,0.325,0.378,0.258,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
617.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,597.0,79.0,0.325,0.373,0.25,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
586.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,581.0,79.0,0.3,0.366,0.241,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
543.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,747.0,60.0,0.3,0.342,0.238,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
701.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,645.0,91.0,0.325,0.405,0.254,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,567.0,79.0,0.302,0.34,0.24,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,566.0,85.0,0.313,0.353,0.25,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,587.0,89.0,0.325,0.37,0.266,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,609.0,69.0,0.304,0.329,0.229,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,670.0,74.0,0.323,0.372,0.26,0,3.12295081967213,2.7172131147541,160.0,0.332264285714286,0.419742857142857
622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,729.0,71.0,0.322,0.343,0.246,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,550.0,83.0,0.319,0.351,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,641.0,81.0,0.328,0.36,0.254,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1971.0,564.0,101.0,0.321,0.384,0.252,1.0,1.0,3.0,161.0,0.332264285714286,0.419742857142857
558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,688.0,67.0,0.298,0.35,0.233,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,599.0,97.0,0.33,0.416,0.274,1.0,2.0,1.0,162.0,0.332264285714286,0.419742857142857
486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1971.0,610.0,61.0,0.293,0.332,0.233,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1971.0,644.0,90.0,0.329,0.378,0.247,1.0,3.0,3.0,162.0,0.332264285714286,0.419742857142857
739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1971.0,699.0,90.0,0.338,0.385,0.275,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,1971.0,660.0,63.0,0.307,0.326,0.23,0,3.12295081967213,2.7172131147541,159.0,0.332264285714286,0.419742857142857
736.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,772.0,76.0,0.334,0.404,0.27,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
792.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,574.0,108.0,0.344,0.401,0.257,1.0,1.0,1.0,162.0,0.332264285714286,0.419742857142857
786.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,722.0,87.0,0.335,0.428,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
631.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,630.0,86.0,0.309,0.363,0.251,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
806.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,679.0,84.0,0.333,0.415,0.259,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
633.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,822.0,56.0,0.315,0.362,0.253,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
775.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,681.0,102.0,0.336,0.436,0.27,1.0,2.0,2.0,162.0,0.332264285714286,0.419742857142857
649.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,675.0,76.0,0.314,0.394,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
666.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,731.0,79.0,0.322,0.374,0.238,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,763.0,79.0,0.332,0.391,0.259,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,705.0,65.0,0.309,0.348,0.244,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,684.0,87.0,0.334,0.382,0.27,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,751.0,65.0,0.319,0.358,0.242,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,605.0,98.0,0.327,0.403,0.262,1.0,3.0,3.0,162.0,0.332264285714286,0.419742857142857
687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,807.0,73.0,0.323,0.365,0.237,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,630.0,83.0,0.333,0.37,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,612.0,93.0,0.324,0.365,0.251,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1970.0,593.0,89.0,0.325,0.392,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,730.0,73.0,0.305,0.356,0.238,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,664.0,89.0,0.325,0.406,0.27,1.0,4.0,3.0,162.0,0.332264285714286,0.419742857142857
681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1970.0,788.0,63.0,0.312,0.391,0.246,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1970.0,826.0,86.0,0.351,0.409,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1970.0,747.0,76.0,0.331,0.379,0.263,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,1970.0,689.0,70.0,0.321,0.358,0.238,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
691.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,631.0,93.0,0.321,0.38,0.258,1.0,4.0,3.0,162.0,0.332264285714286,0.419742857142857
779.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,517.0,109.0,0.343,0.414,0.265,1.0,1.0,2.0,162.0,0.332264285714286,0.419742857142857
743.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,736.0,87.0,0.333,0.415,0.251,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
528.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,652.0,71.0,0.3,0.319,0.23,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
720.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,611.0,92.0,0.323,0.384,0.253,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
625.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,723.0,68.0,0.32,0.357,0.247,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
798.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,768.0,89.0,0.335,0.422,0.277,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
573.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,717.0,62.0,0.307,0.345,0.237,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
701.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,601.0,90.0,0.316,0.387,0.242,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,668.0,81.0,0.33,0.352,0.24,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,688.0,69.0,0.309,0.338,0.24,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,561.0,85.0,0.315,0.359,0.254,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,618.0,97.0,0.34,0.408,0.268,1.0,3.0,3.0,162.0,0.332264285714286,0.419742857142857
582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,791.0,52.0,0.31,0.359,0.24,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,541.0,100.0,0.311,0.351,0.242,1.0,2.0,1.0,162.0,0.332264285714286,0.419742857142857
562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,587.0,80.0,0.308,0.344,0.235,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1969.0,678.0,88.0,0.329,0.376,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,745.0,63.0,0.312,0.372,0.241,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,652.0,88.0,0.334,0.398,0.277,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1969.0,746.0,52.0,0.285,0.329,0.225,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,1969.0,799.0,64.0,0.316,0.346,0.234,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1969.0,636.0,90.0,0.334,0.361,0.242,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1969.0,540.0,87.0,0.316,0.359,0.253,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,1969.0,644.0,86.0,0.33,0.378,0.251,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
514.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1968.0,549.0,81.0,0.307,0.339,0.252,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
